Ticker,MSE,MAE,MAPE,R2
MTLF.TA,11.42272191,2.779919663,0.007615381,0.963750996
MTRX.TA,3504.208743,51.04678446,0.005961202,0.994028237
MAXO.TA,300.1911225,15.023128,0.012116482,0.978530796
MTRN.TA,80801.09036,78.1825284,0.085946779,-7.477789287
MDPR.TA,7.388530587,1.73044189,0.00284125,0.99815131
MPRS.TA,188.1777303,8.013866756,1.016612338,0.728341332
MDTR.TA,166.2668382,9.122893893,0.008584753,0.992667477
MGOR.TA,11401.00707,89.39799365,0.007921444,0.990020537
MEDN.TA,29036.21235,133.7477902,0.007270988,0.993494144
MLSR.TA,435081.8542,555.9554496,0.017201109,0.908410061
MNIN.TA,538.6119506,20.21364482,0.014931606,0.990446823
MNIF.TA,3471.66968,46.1810498,0.025658338,0.842979867
MNRT.TA,0.233790924,0.340461076,0.001726946,0.998450748
MMHD.TA,191064.8769,310.2473304,0.019719995,0.968513615
CMER.TA,689545.8746,631.372893,0.189355882,-0.10799412
MRHL.TA,40.73151667,3.714243609,0.585574432,0.742479992
MSKE.TA,15.11491224,2.880206149,0.011241206,0.993193512
MGRT.TA,57.63638138,6.431136318,0.010824974,0.995022745
MIA.TA,32.80139271,2.765279972,0.04759813,0.953085826
MCLL.TA,832.5994077,22.15569591,0.020628264,0.937791359
MCMN.TA,29700.4045,135.676696,0.005561484,0.996495214
MCRNT.TA,127.9588284,5.17324938,0.020657501,0.959115612
MGDL.TA,381.7199549,15.99985739,0.022655423,0.959493625
MIFT.TA,911.768459,19.51757574,0.103080076,-13.13267963
MLD.TA,1.37E-05,0.002856604,0.112487114,0.538181674
MSHR.TA,12.99361197,2.977559492,0.004118083,0.979790511
MVNE.TA,19.04746742,3.654930601,0.003451247,0.996403894
MISH.TA,1409953.501,656.6790245,0.030942837,0.801142054
MZTF.TA,104853.6282,282.4151795,0.017125702,0.919639384
MLRN.TA,68.32945702,6.780019331,0.008749689,0.987318257
MDIN.TA,10.07797469,2.491149393,0.015514833,0.964929255
MRG.TA,375.6763041,16.86675762,0.014167652,0.977133595
MYDS.TA,1.611810709,0.763387653,0.214863352,0.977671858
NFTA.TA,1236.39348,19.24982226,0.008092115,0.94418369
NVPT.TA,290690.001,382.8950042,0.046676989,0.833782566
NAWI.TA,55501.19985,167.1191774,0.038767451,0.872922551
NYAX.TA,24194.68118,116.141454,0.009312563,0.989805328
NTGR.TA,289.4045107,12.90682803,0.008954371,0.991838996
NTNB.TA,34.46494276,4.736681892,0.017864842,0.614663835
NTO.TA,17645.64424,89.27551774,0.008058538,0.997902019
NTML.TA,14803.81488,104.7693437,0.012483544,0.985115388
NWMD.TA,609.75117,20.30304845,0.01645288,0.9664453
NXSN.TA,150868.5416,251.5975504,0.034348464,0.893568754
NXTG.TA,8.378982373,1.755667577,0.021351916,0.954544859
NXTM.TA,89.93959062,6.543027356,0.008096941,0.995012919
NXFR.TA,69602.63818,200.1992729,1.310150727,-117.6593669
NXGN.TA,28.14037286,3.530560766,0.052161259,-0.002766432
NICE.TA,222257.1881,372.0999728,0.006136362,0.989817515
NISA.TA,347.5030161,11.72627286,0.008862923,0.980479161
NOFR.TA,122.4048467,8.310717293,0.000945419,0.998354212
NSTR.TA,1072.784584,29.02989711,0.023206768,0.9537931
NVMI.TA,8552636.904,1208.622829,0.014774807,0.886474726
NVLG.TA,1.707272651,0.996976888,0.005951622,0.99158901
NRGN.TA,154.1239085,9.709358324,0.030541714,0.864210199
NURI.TA,14321.21235,67.45248618,0.101164165,-2.209456461
ORTC.TA,2313.426785,36.15547096,0.042701159,0.856384592
ONE.TA,14376.06128,100.2019044,0.015195865,0.977148931
OPAL.TA,11.3699474,2.897235314,0.013377708,0.987169161
OPCE.TA,188.9441158,9.509115411,0.003141309,0.991324338
OPK.TA,209.732715,6.804834355,0.012092597,0.851483056
ORAD.TA,1.120182585,0.976522864,0.014516616,0.970525392
ORMP.TA,320.7555141,13.54151829,0.01568689,0.851435286
ORBI.TA,12758.70032,81.28083697,0.026177456,0.923881166
ORIN.TA,1087.597656,20.47269324,0.009056957,0.981822059
ORA.TA,38014.58537,168.8941396,0.00655916,0.994409169
ORON.TA,85.76783474,6.179977725,0.006019245,0.994210491
OVRS.TA,1.82775482,0.798966474,0.002089322,0.998753929
PLRM.TA,271930.5596,400.0649909,0.044462704,0.831187791
PRKM.TA,62.08489178,4.328062996,0.007685609,0.801615402
PTNR.TA,438.5644686,14.56800482,0.006471571,0.997962159
PMNT.TA,19.01383693,3.274144205,0.008358099,0.993153486
PAYT.TA,2590.990131,38.51455562,0.005594251,0.972984497
PAZ.TA,2161007.612,1038.741762,0.020563938,0.925054912
PCBT.TA,2619.466926,41.17909737,0.050593011,0.737873289
PEN.TA,1.924762162,1.147324153,0.005771647,0.996730156
PERI.TA,16846.60908,68.88018613,0.021702564,0.299304872
PTCH.TA,5.86387612,2.052090299,0.009967002,0.980885377
PTX.TA,223.3353787,7.179595266,0.123026811,0.771518143
