Date,Ticker,Forecast,Days_Ahead
11/01/2025,ACRO.TA,5849.4897,12
12/01/2025,ACRO.TA,5733.1763,13
13/01/2025,ACRO.TA,5761.0376,14
14/01/2025,ACRO.TA,5768.9004,15
15/01/2025,ACRO.TA,5803.7734,16
16/01/2025,ACRO.TA,5853.654,17
17/01/2025,ACRO.TA,5877.467,18
18/01/2025,ACRO.TA,5865.4175,19
19/01/2025,ACRO.TA,5915.6055,20
20/01/2025,ACRO.TA,5891.776,21
21/01/2025,ACRO.TA,6003.2295,22
22/01/2025,ACRO.TA,5903.8994,23
23/01/2025,ACRO.TA,6077.908,24
24/01/2025,ACRO.TA,6167.157,25
25/01/2025,ACRO.TA,6063.3403,26
26/01/2025,ACRO.TA,6248.9575,27
27/01/2025,ACRO.TA,6329.632,28
28/01/2025,ACRO.TA,6359.3394,29
29/01/2025,ACRO.TA,6353.095,30
31/12/2024,ADGR.TA,545.4225,1
01/01/2025,ADGR.TA,568.26355,2
02/01/2025,ADGR.TA,575.8332,3
03/01/2025,ADGR.TA,581.04016,4
04/01/2025,ADGR.TA,581.04584,5
05/01/2025,ADGR.TA,584.19885,6
06/01/2025,ADGR.TA,593.15186,7
07/01/2025,ADGR.TA,600.4471,8
08/01/2025,ADGR.TA,622.10297,9
09/01/2025,ADGR.TA,614.1396,10
10/01/2025,ADGR.TA,611.11304,11
11/01/2025,ADGR.TA,612.1578,12
12/01/2025,ADGR.TA,627.3905,13
13/01/2025,ADGR.TA,637.5435,14
14/01/2025,ADGR.TA,657.30524,15
15/01/2025,ADGR.TA,661.50745,16
16/01/2025,ADGR.TA,654.2544,17
17/01/2025,ADGR.TA,638.95514,18
18/01/2025,ADGR.TA,640.1475,19
19/01/2025,ADGR.TA,635.9125,20
20/01/2025,ADGR.TA,623.30133,21
21/01/2025,ADGR.TA,602.1657,22
22/01/2025,ADGR.TA,617.3523,23
23/01/2025,ADGR.TA,618.093,24
24/01/2025,ADGR.TA,611.1964,25
25/01/2025,ADGR.TA,604.16156,26
26/01/2025,ADGR.TA,599.10565,27
27/01/2025,ADGR.TA,597.73737,28
28/01/2025,ADGR.TA,621.6657,29
29/01/2025,ADGR.TA,605.45483,30
31/12/2024,ARDM.TA,60.343533,1
01/01/2025,ARDM.TA,54.770576,2
02/01/2025,ARDM.TA,53.81078,3
03/01/2025,ARDM.TA,56.830944,4
04/01/2025,ARDM.TA,59.79258,5
05/01/2025,ARDM.TA,61.84059,6
06/01/2025,ARDM.TA,50.157906,7
07/01/2025,ARDM.TA,53.679527,8
08/01/2025,ARDM.TA,62.554295,9
09/01/2025,ARDM.TA,49.11348,10
10/01/2025,ARDM.TA,47.8795,11
11/01/2025,ARDM.TA,46.116985,12
12/01/2025,ARDM.TA,46.089226,13
13/01/2025,ARDM.TA,51.534916,14
14/01/2025,ARDM.TA,42.81053,15
15/01/2025,ARDM.TA,47.6371,16
16/01/2025,ARDM.TA,56.186295,17
17/01/2025,ARDM.TA,55.984917,18
18/01/2025,ARDM.TA,49.329967,19
19/01/2025,ARDM.TA,48.618053,20
20/01/2025,ARDM.TA,44.23881,21
21/01/2025,ARDM.TA,48.206886,22
22/01/2025,ARDM.TA,49.050392,23
23/01/2025,ARDM.TA,50.41166,24
24/01/2025,ARDM.TA,45.17163,25
25/01/2025,ARDM.TA,43.611954,26
26/01/2025,ARDM.TA,47.20495,27
27/01/2025,ARDM.TA,42.595608,28
28/01/2025,ARDM.TA,44.242718,29
29/01/2025,ARDM.TA,40.442684,30
31/12/2024,AFHL.TA,17562.545,1
01/01/2025,AFHL.TA,17661.863,2
02/01/2025,AFHL.TA,17427.002,3
03/01/2025,AFHL.TA,17562.83,4
04/01/2025,AFHL.TA,17496.033,5
05/01/2025,AFHL.TA,17687.838,6
06/01/2025,AFHL.TA,17959.258,7
07/01/2025,AFHL.TA,17634.098,8
08/01/2025,AFHL.TA,17289.816,9
09/01/2025,AFHL.TA,17256.787,10
10/01/2025,AFHL.TA,17295.217,11
11/01/2025,AFHL.TA,17535.127,12
12/01/2025,AFHL.TA,17370.154,13
13/01/2025,AFHL.TA,17134.787,14
14/01/2025,AFHL.TA,16817.107,15
15/01/2025,AFHL.TA,17343.854,16
16/01/2025,AFHL.TA,17876.479,17
17/01/2025,AFHL.TA,17714.562,18
18/01/2025,AFHL.TA,17853.031,19
19/01/2025,AFHL.TA,17913.488,20
20/01/2025,AFHL.TA,17849.408,21
21/01/2025,AFHL.TA,18130.273,22
22/01/2025,AFHL.TA,18273.94,23
23/01/2025,AFHL.TA,18502.258,24
24/01/2025,AFHL.TA,18700.443,25
25/01/2025,AFHL.TA,18936.266,26
26/01/2025,AFHL.TA,19414.354,27
27/01/2025,AFHL.TA,19455.129,28
28/01/2025,AFHL.TA,19355.63,29
29/01/2025,AFHL.TA,19330.367,30
31/12/2024,AFPR.TA,17503.43,1
01/01/2025,AFPR.TA,17486.342,2
02/01/2025,AFPR.TA,17388.508,3
03/01/2025,AFPR.TA,17467.885,4
04/01/2025,AFPR.TA,17786.457,5
05/01/2025,AFPR.TA,17439.77,6
06/01/2025,AFPR.TA,17218.148,7
07/01/2025,AFPR.TA,16919.236,8
08/01/2025,AFPR.TA,16925.543,9
09/01/2025,AFPR.TA,16932.238,10
10/01/2025,AFPR.TA,17018.617,11
11/01/2025,AFPR.TA,17137.42,12
12/01/2025,AFPR.TA,16974.746,13
13/01/2025,AFPR.TA,17121.484,14
14/01/2025,AFPR.TA,16626.482,15
15/01/2025,AFPR.TA,16639.25,16
16/01/2025,AFPR.TA,16728.14,17
17/01/2025,AFPR.TA,16212.913,18
18/01/2025,AFPR.TA,15722.07,19
19/01/2025,AFPR.TA,15724.057,20
20/01/2025,AFPR.TA,15851.581,21
21/01/2025,AFPR.TA,16014.49,22
22/01/2025,AFPR.TA,15867.064,23
23/01/2025,AFPR.TA,15685.323,24
24/01/2025,AFPR.TA,16069.069,25
25/01/2025,AFPR.TA,16033.664,26
26/01/2025,AFPR.TA,16039.01,27
27/01/2025,AFPR.TA,15997.8125,28
28/01/2025,AFPR.TA,15828.757,29
29/01/2025,AFPR.TA,15875.37,30
31/12/2024,AFRE.TA,26272.996,1
01/01/2025,AFRE.TA,27023.805,2
02/01/2025,AFRE.TA,27162.77,3
03/01/2025,AFRE.TA,27433.814,4
04/01/2025,AFRE.TA,26463.338,5
05/01/2025,AFRE.TA,25756.15,6
06/01/2025,AFRE.TA,25447.535,7
07/01/2025,AFRE.TA,25176.719,8
08/01/2025,AFRE.TA,25305.463,9
09/01/2025,AFRE.TA,25483.771,10
10/01/2025,AFRE.TA,25917.13,11
11/01/2025,AFRE.TA,25886.531,12
12/01/2025,AFRE.TA,26231.574,13
13/01/2025,AFRE.TA,26388.7,14
14/01/2025,AFRE.TA,26430.123,15
15/01/2025,AFRE.TA,26768.11,16
16/01/2025,AFRE.TA,27206.404,17
17/01/2025,AFRE.TA,27591.635,18
18/01/2025,AFRE.TA,28102.51,19
19/01/2025,AFRE.TA,29441.809,20
20/01/2025,AFRE.TA,29393.523,21
21/01/2025,AFRE.TA,29494.578,22
22/01/2025,AFRE.TA,30000.598,23
23/01/2025,AFRE.TA,29688.387,24
24/01/2025,AFRE.TA,30578.195,25
25/01/2025,AFRE.TA,30746.99,26
26/01/2025,AFRE.TA,31127.557,27
27/01/2025,AFRE.TA,32655.701,28
28/01/2025,AFRE.TA,33505.79,29
29/01/2025,AFRE.TA,32797.3,30
31/12/2024,ARPT.TA,5804.449,1
01/01/2025,ARPT.TA,5887.8276,2
02/01/2025,ARPT.TA,5836.557,3
03/01/2025,ARPT.TA,5826.863,4
04/01/2025,ARPT.TA,5978.68,5
05/01/2025,ARPT.TA,5997.029,6
06/01/2025,ARPT.TA,5989.884,7
07/01/2025,ARPT.TA,6012.99,8
08/01/2025,ARPT.TA,6004.201,9
09/01/2025,ARPT.TA,6125.5283,10
10/01/2025,ARPT.TA,6234.35,11
11/01/2025,ARPT.TA,6224.903,12
12/01/2025,ARPT.TA,6332.446,13
13/01/2025,ARPT.TA,6300.2026,14
14/01/2025,ARPT.TA,6315.8906,15
15/01/2025,ARPT.TA,6218.994,16
16/01/2025,ARPT.TA,6233.524,17
17/01/2025,ARPT.TA,6106.84,18
18/01/2025,ARPT.TA,6024.383,19
19/01/2025,ARPT.TA,5948.635,20
20/01/2025,ARPT.TA,6074.366,21
21/01/2025,ARPT.TA,6099.4316,22
22/01/2025,ARPT.TA,5940.673,23
23/01/2025,ARPT.TA,5837.0435,24
24/01/2025,ARPT.TA,5953.231,25
25/01/2025,ARPT.TA,5919.9287,26
26/01/2025,ARPT.TA,6018.191,27
27/01/2025,ARPT.TA,5914.621,28
28/01/2025,ARPT.TA,5854.368,29
29/01/2025,ARPT.TA,5981.3384,30
31/12/2024,ARTS.TA,48.99135,1
01/01/2025,ARTS.TA,49.381947,2
02/01/2025,ARTS.TA,46.60019,3
03/01/2025,ARTS.TA,53.82515,4
04/01/2025,ARTS.TA,51.472763,5
05/01/2025,ARTS.TA,60.127625,6
06/01/2025,ARTS.TA,55.339634,7
07/01/2025,ARTS.TA,60.85896,8
08/01/2025,ARTS.TA,61.561565,9
09/01/2025,ARTS.TA,55.790092,10
10/01/2025,ARTS.TA,58.062695,11
11/01/2025,ARTS.TA,54.46635,12
12/01/2025,ARTS.TA,57.3006,13
13/01/2025,ARTS.TA,59.708588,14
14/01/2025,ARTS.TA,58.669178,15
15/01/2025,ARTS.TA,69.63598,16
16/01/2025,ARTS.TA,77.17422,17
17/01/2025,ARTS.TA,88.43422,18
18/01/2025,ARTS.TA,103.98204,19
19/01/2025,ARTS.TA,113.57576,20
20/01/2025,ARTS.TA,135.78238,21
21/01/2025,ARTS.TA,148.34702,22
22/01/2025,ARTS.TA,144.84041,23
23/01/2025,ARTS.TA,132.1843,24
24/01/2025,ARTS.TA,122.75855,25
25/01/2025,ARTS.TA,132.30807,26
26/01/2025,ARTS.TA,148.67822,27
27/01/2025,ARTS.TA,183.45273,28
28/01/2025,ARTS.TA,173.00394,29
29/01/2025,ARTS.TA,165.98811,30
31/12/2024,ALAR.TA,565.9023,1
01/01/2025,ALAR.TA,591.37805,2
02/01/2025,ALAR.TA,579.6737,3
03/01/2025,ALAR.TA,651.99146,4
04/01/2025,ALAR.TA,687.92377,5
05/01/2025,ALAR.TA,700.01013,6
06/01/2025,ALAR.TA,740.5316,7
07/01/2025,ALAR.TA,775.5117,8
08/01/2025,ALAR.TA,765.29425,9
09/01/2025,ALAR.TA,779.9913,10
10/01/2025,ALAR.TA,766.7295,11
11/01/2025,ALAR.TA,740.2444,12
12/01/2025,ALAR.TA,776.0578,13
13/01/2025,ALAR.TA,725.4864,14
14/01/2025,ALAR.TA,690.95605,15
15/01/2025,ALAR.TA,726.4279,16
16/01/2025,ALAR.TA,687.52167,17
17/01/2025,ALAR.TA,644.0848,18
18/01/2025,ALAR.TA,610.8172,19
19/01/2025,ALAR.TA,590.2695,20
20/01/2025,ALAR.TA,618.6196,21
21/01/2025,ALAR.TA,515.21216,22
22/01/2025,ALAR.TA,570.9823,23
23/01/2025,ALAR.TA,519.4171,24
24/01/2025,ALAR.TA,524.01794,25
25/01/2025,ALAR.TA,469.9308,26
26/01/2025,ALAR.TA,482.3669,27
27/01/2025,ALAR.TA,469.30164,28
28/01/2025,ALAR.TA,474.23444,29
29/01/2025,ALAR.TA,429.42575,30
31/12/2024,ALBA.TA,1836.7417,1
01/01/2025,ALBA.TA,1940.2773,2
02/01/2025,ALBA.TA,1844.051,3
03/01/2025,ALBA.TA,1973.5981,4
04/01/2025,ALBA.TA,1968.3867,5
05/01/2025,ALBA.TA,1832.0651,6
06/01/2025,ALBA.TA,1762.7197,7
07/01/2025,ALBA.TA,1832.0358,8
08/01/2025,ALBA.TA,1844.6066,9
09/01/2025,ALBA.TA,1889.249,10
10/01/2025,ALBA.TA,1989.4641,11
11/01/2025,ALBA.TA,1971.4257,12
12/01/2025,ALBA.TA,1889.2935,13
13/01/2025,ALBA.TA,1854.2024,14
14/01/2025,ALBA.TA,1859.1024,15
15/01/2025,ALBA.TA,1764.1874,16
16/01/2025,ALBA.TA,1718.4336,17
17/01/2025,ALBA.TA,1658.0895,18
18/01/2025,ALBA.TA,1646.8695,19
19/01/2025,ALBA.TA,1592.7365,20
20/01/2025,ALBA.TA,1554.3203,21
21/01/2025,ALBA.TA,1579.0839,22
22/01/2025,ALBA.TA,1691.0823,23
23/01/2025,ALBA.TA,1637.9979,24
24/01/2025,ALBA.TA,1634.5469,25
25/01/2025,ALBA.TA,1629.6925,26
26/01/2025,ALBA.TA,1728.5809,27
27/01/2025,ALBA.TA,1704.6981,28
28/01/2025,ALBA.TA,1723.6461,29
29/01/2025,ALBA.TA,1686.3988,30
31/12/2024,ALMD.TA,35.546154,1
01/01/2025,ALMD.TA,37.570065,2
02/01/2025,ALMD.TA,37.932907,3
03/01/2025,ALMD.TA,36.789925,4
04/01/2025,ALMD.TA,35.69059,5
05/01/2025,ALMD.TA,37.184254,6
06/01/2025,ALMD.TA,36.49047,7
07/01/2025,ALMD.TA,35.701942,8
08/01/2025,ALMD.TA,35.835766,9
09/01/2025,ALMD.TA,35.238525,10
10/01/2025,ALMD.TA,34.804905,11
11/01/2025,ALMD.TA,33.264004,12
12/01/2025,ALMD.TA,33.139606,13
13/01/2025,ALMD.TA,33.19572,14
14/01/2025,ALMD.TA,33.247505,15
15/01/2025,ALMD.TA,32.906372,16
16/01/2025,ALMD.TA,33.718407,17
17/01/2025,ALMD.TA,33.31704,18
18/01/2025,ALMD.TA,32.843147,19
19/01/2025,ALMD.TA,32.5692,20
20/01/2025,ALMD.TA,31.249043,21
21/01/2025,ALMD.TA,32.730206,22
22/01/2025,ALMD.TA,33.44641,23
23/01/2025,ALMD.TA,33.459095,24
24/01/2025,ALMD.TA,34.12232,25
25/01/2025,ALMD.TA,33.29293,26
26/01/2025,ALMD.TA,33.522404,27
27/01/2025,ALMD.TA,33.32242,28
28/01/2025,ALMD.TA,32.346992,29
29/01/2025,ALMD.TA,33.61406,30
31/12/2024,ALLT.TA,2075.38,1
01/01/2025,ALLT.TA,2060.7913,2
02/01/2025,ALLT.TA,2339.4211,3
03/01/2025,ALLT.TA,2093.7634,4
04/01/2025,ALLT.TA,2246.2107,5
05/01/2025,ALLT.TA,2205.0188,6
06/01/2025,ALLT.TA,2319.85,7
07/01/2025,ALLT.TA,2476.7847,8
08/01/2025,ALLT.TA,2667.0198,9
09/01/2025,ALLT.TA,2617.002,10
10/01/2025,ALLT.TA,2383.3213,11
11/01/2025,ALLT.TA,2334.7688,12
12/01/2025,ALLT.TA,2115.5747,13
13/01/2025,ALLT.TA,1966.4254,14
14/01/2025,ALLT.TA,1974.8053,15
15/01/2025,ALLT.TA,1912.1091,16
16/01/2025,ALLT.TA,1902.2104,17
17/01/2025,ALLT.TA,1930.1145,18
18/01/2025,ALLT.TA,1947.0071,19
19/01/2025,ALLT.TA,2231.383,20
20/01/2025,ALLT.TA,2251.6882,21
21/01/2025,ALLT.TA,2068.9639,22
22/01/2025,ALLT.TA,2277.6045,23
23/01/2025,ALLT.TA,2105.3606,24
24/01/2025,ALLT.TA,2032.5316,25
25/01/2025,ALLT.TA,2203.0554,26
26/01/2025,ALLT.TA,2312.9617,27
27/01/2025,ALLT.TA,2410.6697,28
28/01/2025,ALLT.TA,2088.0654,29
29/01/2025,ALLT.TA,2208.7144,30
31/12/2024,ALMY.TA,-1322.004,1
01/01/2025,ALMY.TA,-2449.3047,2
02/01/2025,ALMY.TA,4247.0723,3
03/01/2025,ALMY.TA,3966.451,4
04/01/2025,ALMY.TA,13990.702,5
05/01/2025,ALMY.TA,-15396.876,6
06/01/2025,ALMY.TA,-25621.658,7
07/01/2025,ALMY.TA,-12600.798,8
08/01/2025,ALMY.TA,30599.607,9
09/01/2025,ALMY.TA,59946.87,10
10/01/2025,ALMY.TA,43842.336,11
11/01/2025,ALMY.TA,92304.516,12
12/01/2025,ALMY.TA,184001.56,13
13/01/2025,ALMY.TA,112270.38,14
14/01/2025,ALMY.TA,140429.88,15
15/01/2025,ALMY.TA,-325856.47,16
16/01/2025,ALMY.TA,-201673.55,17
17/01/2025,ALMY.TA,272111.4,18
18/01/2025,ALMY.TA,-905.2974,19
19/01/2025,ALMY.TA,-209.124,20
20/01/2025,ALMY.TA,-85.16456,21
21/01/2025,ALMY.TA,143.83606,22
22/01/2025,ALMY.TA,307.15942,23
23/01/2025,ALMY.TA,163.8024,24
24/01/2025,ALMY.TA,-206.17671,25
25/01/2025,ALMY.TA,-491.12387,26
26/01/2025,ALMY.TA,1082.834,27
27/01/2025,ALMY.TA,5241.3306,28
28/01/2025,ALMY.TA,1987.6826,29
29/01/2025,ALMY.TA,4469.4355,30
26/12/2024,AMDA.TA,158.53207,1
27/12/2024,AMDA.TA,158.34892,2
28/12/2024,AMDA.TA,154.5196,3
29/12/2024,AMDA.TA,161.31522,4
30/12/2024,AMDA.TA,158.14935,5
31/12/2024,AMDA.TA,160.92905,6
01/01/2025,AMDA.TA,158.52794,7
02/01/2025,AMDA.TA,151.30235,8
03/01/2025,AMDA.TA,146.64664,9
04/01/2025,AMDA.TA,147.21002,10
05/01/2025,AMDA.TA,145.47014,11
06/01/2025,AMDA.TA,143.39636,12
07/01/2025,AMDA.TA,139.70259,13
08/01/2025,AMDA.TA,142.42917,14
09/01/2025,AMDA.TA,150.01627,15
10/01/2025,AMDA.TA,147.41309,16
11/01/2025,AMDA.TA,151.01619,17
12/01/2025,AMDA.TA,152.77133,18
13/01/2025,AMDA.TA,160.0698,19
14/01/2025,AMDA.TA,154.01869,20
15/01/2025,AMDA.TA,152.13364,21
16/01/2025,AMDA.TA,153.76842,22
17/01/2025,AMDA.TA,143.61232,23
18/01/2025,AMDA.TA,143.82414,24
19/01/2025,AMDA.TA,144.67122,25
20/01/2025,AMDA.TA,144.32841,26
21/01/2025,AMDA.TA,143.56017,27
22/01/2025,AMDA.TA,144.25148,28
23/01/2025,AMDA.TA,143.78296,29
24/01/2025,AMDA.TA,139.28223,30
31/12/2024,ALMA.TA,1080.0533,1
01/01/2025,ALMA.TA,1108.0143,2
02/01/2025,ALMA.TA,1129.8033,3
03/01/2025,ALMA.TA,1110.1366,4
04/01/2025,ALMA.TA,1111.4932,5
05/01/2025,ALMA.TA,1091.2845,6
06/01/2025,ALMA.TA,1104.0946,7
07/01/2025,ALMA.TA,1103.0209,8
08/01/2025,ALMA.TA,1114.1085,9
09/01/2025,ALMA.TA,1112.6058,10
10/01/2025,ALMA.TA,1096.0765,11
11/01/2025,ALMA.TA,1082.301,12
12/01/2025,ALMA.TA,1053.5175,13
13/01/2025,ALMA.TA,1052.8889,14
14/01/2025,ALMA.TA,1052.9692,15
15/01/2025,ALMA.TA,1068.486,16
16/01/2025,ALMA.TA,1055.1141,17
17/01/2025,ALMA.TA,1034.9603,18
18/01/2025,ALMA.TA,1060.593,19
19/01/2025,ALMA.TA,1048.4395,20
20/01/2025,ALMA.TA,1043.7687,21
21/01/2025,ALMA.TA,1074.6027,22
22/01/2025,ALMA.TA,1078.8885,23
23/01/2025,ALMA.TA,1047.5729,24
24/01/2025,ALMA.TA,1057.2214,25
25/01/2025,ALMA.TA,1062.2625,26
26/01/2025,ALMA.TA,1078.2614,27
27/01/2025,ALMA.TA,1082.7386,28
28/01/2025,ALMA.TA,1061.4563,29
29/01/2025,ALMA.TA,1092.9327,30
31/12/2024,ALHE.TA,2902.8293,1
01/01/2025,ALHE.TA,2866.9211,2
02/01/2025,ALHE.TA,2787.1194,3
03/01/2025,ALHE.TA,2758.811,4
04/01/2025,ALHE.TA,2787.4805,5
05/01/2025,ALHE.TA,2706.3608,6
06/01/2025,ALHE.TA,2836.0752,7
07/01/2025,ALHE.TA,3032.8562,8
08/01/2025,ALHE.TA,3073.5798,9
09/01/2025,ALHE.TA,3146.0793,10
10/01/2025,ALHE.TA,3121.1775,11
11/01/2025,ALHE.TA,3275.6182,12
12/01/2025,ALHE.TA,3300.1226,13
13/01/2025,ALHE.TA,3169.5261,14
14/01/2025,ALHE.TA,3154.5012,15
15/01/2025,ALHE.TA,3199.1152,16
16/01/2025,ALHE.TA,2953.3328,17
17/01/2025,ALHE.TA,2958.335,18
18/01/2025,ALHE.TA,2950.368,19
19/01/2025,ALHE.TA,3043.1912,20
20/01/2025,ALHE.TA,3049.6145,21
21/01/2025,ALHE.TA,2992.6248,22
22/01/2025,ALHE.TA,2984.9224,23
23/01/2025,ALHE.TA,3110.5725,24
24/01/2025,ALHE.TA,3164.0605,25
25/01/2025,ALHE.TA,3233.4424,26
26/01/2025,ALHE.TA,3218.3672,27
27/01/2025,ALHE.TA,3166.936,28
28/01/2025,ALHE.TA,3091.2021,29
29/01/2025,ALHE.TA,3167.8762,30
31/12/2024,ALRPR.TA,16902.266,1
01/01/2025,ALRPR.TA,17123.3,2
02/01/2025,ALRPR.TA,17687.89,3
03/01/2025,ALRPR.TA,18145.088,4
04/01/2025,ALRPR.TA,17695.945,5
05/01/2025,ALRPR.TA,17854.857,6
06/01/2025,ALRPR.TA,17576.441,7
07/01/2025,ALRPR.TA,17986.854,8
08/01/2025,ALRPR.TA,17888.242,9
09/01/2025,ALRPR.TA,17906.33,10
10/01/2025,ALRPR.TA,17902.615,11
11/01/2025,ALRPR.TA,18491.662,12
12/01/2025,ALRPR.TA,18357.191,13
13/01/2025,ALRPR.TA,18058.244,14
14/01/2025,ALRPR.TA,18293.418,15
15/01/2025,ALRPR.TA,18356.883,16
16/01/2025,ALRPR.TA,18109.98,17
17/01/2025,ALRPR.TA,18236.46,18
18/01/2025,ALRPR.TA,18292.53,19
19/01/2025,ALRPR.TA,17993.064,20
20/01/2025,ALRPR.TA,18355.176,21
21/01/2025,ALRPR.TA,18646.285,22
22/01/2025,ALRPR.TA,18938.775,23
23/01/2025,ALRPR.TA,19112.68,24
24/01/2025,ALRPR.TA,19087.227,25
25/01/2025,ALRPR.TA,19213.05,26
26/01/2025,ALRPR.TA,19286.441,27
27/01/2025,ALRPR.TA,19706.451,28
28/01/2025,ALRPR.TA,19794.803,29
29/01/2025,ALRPR.TA,19731.709,30
31/12/2024,ALUMA.TA,37.405685,1
01/01/2025,ALUMA.TA,34.81221,2
02/01/2025,ALUMA.TA,34.682545,3
03/01/2025,ALUMA.TA,36.887783,4
04/01/2025,ALUMA.TA,36.447327,5
05/01/2025,ALUMA.TA,39.861515,6
06/01/2025,ALUMA.TA,37.052467,7
07/01/2025,ALUMA.TA,36.99817,8
08/01/2025,ALUMA.TA,42.58053,9
09/01/2025,ALUMA.TA,42.17742,10
10/01/2025,ALUMA.TA,45.91385,11
11/01/2025,ALUMA.TA,51.091476,12
12/01/2025,ALUMA.TA,50.530266,13
13/01/2025,ALUMA.TA,50.489445,14
14/01/2025,ALUMA.TA,47.23565,15
15/01/2025,ALUMA.TA,46.76029,16
16/01/2025,ALUMA.TA,53.693676,17
17/01/2025,ALUMA.TA,50.968414,18
18/01/2025,ALUMA.TA,54.266964,19
19/01/2025,ALUMA.TA,51.322983,20
20/01/2025,ALUMA.TA,48.23649,21
21/01/2025,ALUMA.TA,52.86451,22
22/01/2025,ALUMA.TA,51.804966,23
23/01/2025,ALUMA.TA,52.226368,24
