Date,Ticker,Forecast,Days_Ahead
25/01/2025,ACKR.TA,725.9763248,26
26/01/2025,ACKR.TA,733.8635304,27
27/01/2025,ACKR.TA,731.8294557,28
28/01/2025,ACKR.TA,733.4884381,29
29/01/2025,ACKR.TA,736.1363938,30
31/12/2024,ACRO.TA,4750.636445,1
01/01/2025,ACRO.TA,4766.908677,2
02/01/2025,ACRO.TA,4787.521433,3
03/01/2025,ACRO.TA,4743.523282,4
04/01/2025,ACRO.TA,4744.386111,5
05/01/2025,ACRO.TA,4654.972274,6
06/01/2025,ACRO.TA,4676.945574,7
07/01/2025,ACRO.TA,4604.735851,8
08/01/2025,ACRO.TA,4676.984033,9
09/01/2025,ACRO.TA,4768.687072,10
10/01/2025,ACRO.TA,4814.058175,11
11/01/2025,ACRO.TA,4738.576913,12
12/01/2025,ACRO.TA,4780.96486,13
13/01/2025,ACRO.TA,4834.707361,14
14/01/2025,ACRO.TA,4857.586782,15
15/01/2025,ACRO.TA,4924.012411,16
16/01/2025,ACRO.TA,4891.61168,17
17/01/2025,ACRO.TA,4780.434608,18
18/01/2025,ACRO.TA,4797.046672,19
19/01/2025,ACRO.TA,4904.496486,20
20/01/2025,ACRO.TA,4812.536314,21
21/01/2025,ACRO.TA,4883.533766,22
22/01/2025,ACRO.TA,4846.058397,23
23/01/2025,ACRO.TA,4838.529605,24
24/01/2025,ACRO.TA,4907.203781,25
25/01/2025,ACRO.TA,5036.4814,26
26/01/2025,ACRO.TA,4988.884521,27
27/01/2025,ACRO.TA,4961.848809,28
28/01/2025,ACRO.TA,5009.437423,29
29/01/2025,ACRO.TA,5052.515296,30
31/12/2024,ADGR.TA,579.5476584,1
01/01/2025,ADGR.TA,590.1245812,2
02/01/2025,ADGR.TA,582.2503159,3
03/01/2025,ADGR.TA,585.1459097,4
04/01/2025,ADGR.TA,583.0983362,5
05/01/2025,ADGR.TA,583.0712612,6
06/01/2025,ADGR.TA,571.4508403,7
07/01/2025,ADGR.TA,564.1135807,8
08/01/2025,ADGR.TA,561.57159,9
09/01/2025,ADGR.TA,552.8396137,10
10/01/2025,ADGR.TA,547.7162071,11
11/01/2025,ADGR.TA,551.3490438,12
12/01/2025,ADGR.TA,548.4738363,13
13/01/2025,ADGR.TA,552.4505854,14
14/01/2025,ADGR.TA,562.0802077,15
15/01/2025,ADGR.TA,553.0088221,16
16/01/2025,ADGR.TA,561.5360123,17
17/01/2025,ADGR.TA,557.9087391,18
18/01/2025,ADGR.TA,556.4891232,19
19/01/2025,ADGR.TA,552.2261066,20
20/01/2025,ADGR.TA,553.5592999,21
21/01/2025,ADGR.TA,556.7947446,22
22/01/2025,ADGR.TA,553.0523864,23
23/01/2025,ADGR.TA,555.2979336,24
24/01/2025,ADGR.TA,555.2500407,25
25/01/2025,ADGR.TA,556.0310126,26
26/01/2025,ADGR.TA,552.3446376,27
27/01/2025,ADGR.TA,552.5074234,28
28/01/2025,ADGR.TA,552.7190351,29
29/01/2025,ADGR.TA,546.1321548,30
31/12/2024,ARDM.TA,70.63338417,1
01/01/2025,ARDM.TA,66.99686171,2
02/01/2025,ARDM.TA,69.23791281,3
03/01/2025,ARDM.TA,68.05476061,4
04/01/2025,ARDM.TA,71.49334088,5
05/01/2025,ARDM.TA,68.1961763,6
06/01/2025,ARDM.TA,63.36895218,7
07/01/2025,ARDM.TA,63.84604944,8
08/01/2025,ARDM.TA,67.67373303,9
09/01/2025,ARDM.TA,70.8590153,10
10/01/2025,ARDM.TA,77.62827537,11
11/01/2025,ARDM.TA,68.07644721,12
12/01/2025,ARDM.TA,69.7793572,13
13/01/2025,ARDM.TA,63.0078715,14
14/01/2025,ARDM.TA,63.42886339,15
15/01/2025,ARDM.TA,58.51224134,16
16/01/2025,ARDM.TA,63.78554025,17
17/01/2025,ARDM.TA,63.16761449,18
18/01/2025,ARDM.TA,63.14246717,19
19/01/2025,ARDM.TA,69.23341777,20
20/01/2025,ARDM.TA,81.8220356,21
21/01/2025,ARDM.TA,88.93875632,22
22/01/2025,ARDM.TA,90.49369127,23
23/01/2025,ARDM.TA,90.22026635,24
24/01/2025,ARDM.TA,83.91616184,25
25/01/2025,ARDM.TA,77.0303067,26
26/01/2025,ARDM.TA,75.39877104,27
27/01/2025,ARDM.TA,65.43689325,28
28/01/2025,ARDM.TA,63.15015417,29
29/01/2025,ARDM.TA,72.59714216,30
31/12/2024,AFHL.TA,18436.75659,1
01/01/2025,AFHL.TA,18578.83643,2
02/01/2025,AFHL.TA,18038.40921,3
03/01/2025,AFHL.TA,17458.15147,4
04/01/2025,AFHL.TA,17622.73303,5
05/01/2025,AFHL.TA,17809.96566,6
06/01/2025,AFHL.TA,17019.56565,7
07/01/2025,AFHL.TA,16826.85004,8
08/01/2025,AFHL.TA,16787.85031,9
09/01/2025,AFHL.TA,16929.99345,10
10/01/2025,AFHL.TA,17160.7621,11
11/01/2025,AFHL.TA,17179.50263,12
12/01/2025,AFHL.TA,17535.06864,13
13/01/2025,AFHL.TA,18130.72363,14
14/01/2025,AFHL.TA,17882.29452,15
15/01/2025,AFHL.TA,17590.55956,16
16/01/2025,AFHL.TA,17465.33084,17
17/01/2025,AFHL.TA,17983.76216,18
18/01/2025,AFHL.TA,18205.54436,19
19/01/2025,AFHL.TA,18272.61751,20
20/01/2025,AFHL.TA,18245.49592,21
21/01/2025,AFHL.TA,18654.54128,22
22/01/2025,AFHL.TA,18698.81791,23
23/01/2025,AFHL.TA,18524.49633,24
24/01/2025,AFHL.TA,18261.681,25
25/01/2025,AFHL.TA,17912.19483,26
26/01/2025,AFHL.TA,18014.79082,27
27/01/2025,AFHL.TA,18072.66311,28
28/01/2025,AFHL.TA,18464.52371,29
29/01/2025,AFHL.TA,18569.52416,30
31/12/2024,AFPR.TA,17154.73679,1
01/01/2025,AFPR.TA,17582.31524,2
02/01/2025,AFPR.TA,17059.82546,3
03/01/2025,AFPR.TA,16975.43188,4
04/01/2025,AFPR.TA,17097.51412,5
05/01/2025,AFPR.TA,17371.43498,6
06/01/2025,AFPR.TA,17511.07686,7
07/01/2025,AFPR.TA,17394.33487,8
08/01/2025,AFPR.TA,17532.57282,9
09/01/2025,AFPR.TA,17377.55475,10
10/01/2025,AFPR.TA,17099.7851,11
11/01/2025,AFPR.TA,17187.10773,12
12/01/2025,AFPR.TA,17678.2876,13
13/01/2025,AFPR.TA,17861.66391,14
14/01/2025,AFPR.TA,17901.20598,15
15/01/2025,AFPR.TA,18036.24392,16
16/01/2025,AFPR.TA,18337.00816,17
17/01/2025,AFPR.TA,18713.36372,18
18/01/2025,AFPR.TA,18799.44042,19
19/01/2025,AFPR.TA,18704.78493,20
20/01/2025,AFPR.TA,18711.90059,21
21/01/2025,AFPR.TA,18938.24771,22
22/01/2025,AFPR.TA,18431.70532,23
23/01/2025,AFPR.TA,18346.86511,24
24/01/2025,AFPR.TA,18155.76676,25
25/01/2025,AFPR.TA,18126.32854,26
26/01/2025,AFPR.TA,18463.58244,27
27/01/2025,AFPR.TA,18556.39296,28
28/01/2025,AFPR.TA,18109.71379,29
29/01/2025,AFPR.TA,18320.9615,30
31/12/2024,AFRE.TA,26149.67552,1
01/01/2025,AFRE.TA,26088.77476,2
02/01/2025,AFRE.TA,25068.81589,3
03/01/2025,AFRE.TA,26155.24579,4
04/01/2025,AFRE.TA,26435.70661,5
05/01/2025,AFRE.TA,27435.18976,6
06/01/2025,AFRE.TA,26926.80112,7
07/01/2025,AFRE.TA,26990.83258,8
08/01/2025,AFRE.TA,27238.39733,9
09/01/2025,AFRE.TA,26911.04513,10
10/01/2025,AFRE.TA,27422.00044,11
11/01/2025,AFRE.TA,26225.62707,12
12/01/2025,AFRE.TA,26930.9349,13
13/01/2025,AFRE.TA,27026.11713,14
14/01/2025,AFRE.TA,26938.35527,15
15/01/2025,AFRE.TA,27702.4765,16
16/01/2025,AFRE.TA,27945.45776,17
17/01/2025,AFRE.TA,26785.86818,18
18/01/2025,AFRE.TA,27209.18298,19
19/01/2025,AFRE.TA,27115.19275,20
20/01/2025,AFRE.TA,26690.81064,21
21/01/2025,AFRE.TA,25449.62399,22
22/01/2025,AFRE.TA,25330.68988,23
23/01/2025,AFRE.TA,25387.39787,24
24/01/2025,AFRE.TA,26539.654,25
25/01/2025,AFRE.TA,25855.39535,26
26/01/2025,AFRE.TA,25025.98339,27
27/01/2025,AFRE.TA,25611.88002,28
28/01/2025,AFRE.TA,25118.29702,29
29/01/2025,AFRE.TA,25313.65876,30
31/12/2024,ARPT.TA,5797.366891,1
01/01/2025,ARPT.TA,5755.010207,2
02/01/2025,ARPT.TA,5871.460538,3
03/01/2025,ARPT.TA,6107.378019,4
04/01/2025,ARPT.TA,6111.725169,5
05/01/2025,ARPT.TA,6096.890589,6
06/01/2025,ARPT.TA,6299.50803,7
07/01/2025,ARPT.TA,6295.850688,8
08/01/2025,ARPT.TA,6353.40348,9
09/01/2025,ARPT.TA,6217.635856,10
10/01/2025,ARPT.TA,6168.175533,11
11/01/2025,ARPT.TA,6050.355045,12
12/01/2025,ARPT.TA,6163.136121,13
13/01/2025,ARPT.TA,6147.764642,14
14/01/2025,ARPT.TA,6071.663951,15
15/01/2025,ARPT.TA,5972.63818,16
16/01/2025,ARPT.TA,6052.412315,17
17/01/2025,ARPT.TA,6043.114012,18
18/01/2025,ARPT.TA,6345.058836,19
19/01/2025,ARPT.TA,6470.955258,20
20/01/2025,ARPT.TA,6574.115185,21
21/01/2025,ARPT.TA,6542.813281,22
22/01/2025,ARPT.TA,6524.305928,23
23/01/2025,ARPT.TA,6569.5646,24
24/01/2025,ARPT.TA,6600.294258,25
25/01/2025,ARPT.TA,6564.363171,26
26/01/2025,ARPT.TA,6519.047778,27
27/01/2025,ARPT.TA,6782.653064,28
28/01/2025,ARPT.TA,6998.530482,29
29/01/2025,ARPT.TA,7155.966975,30
31/12/2024,ARTS.TA,46.9655943,1
01/01/2025,ARTS.TA,53.63571514,2
02/01/2025,ARTS.TA,61.24469429,3
03/01/2025,ARTS.TA,49.00568621,4
04/01/2025,ARTS.TA,65.52523715,5
05/01/2025,ARTS.TA,82.21538791,6
06/01/2025,ARTS.TA,86.57388916,7
07/01/2025,ARTS.TA,72.47042754,8
08/01/2025,ARTS.TA,84.84474983,9
09/01/2025,ARTS.TA,88.48754445,10
10/01/2025,ARTS.TA,101.4568206,11
11/01/2025,ARTS.TA,112.2823865,12
12/01/2025,ARTS.TA,145.4273622,13
13/01/2025,ARTS.TA,151.3716639,14
14/01/2025,ARTS.TA,82.32524547,15
15/01/2025,ARTS.TA,71.15248684,16
16/01/2025,ARTS.TA,63.71093946,17
17/01/2025,ARTS.TA,67.14198684,18
18/01/2025,ARTS.TA,72.94880614,19
19/01/2025,ARTS.TA,64.15815829,20
20/01/2025,ARTS.TA,51.83934976,21
21/01/2025,ARTS.TA,60.08712654,22
22/01/2025,ARTS.TA,72.23676004,23
23/01/2025,ARTS.TA,69.02675708,24
24/01/2025,ARTS.TA,62.5892185,25
25/01/2025,ARTS.TA,64.96972656,26
26/01/2025,ARTS.TA,52.12961936,27
27/01/2025,ARTS.TA,44.87777179,28
28/01/2025,ARTS.TA,42.85507993,29
29/01/2025,ARTS.TA,48.85681833,30
31/12/2024,ALAR.TA,576.1315833,1
01/01/2025,ALAR.TA,560.3316086,2
02/01/2025,ALAR.TA,507.0697142,3
03/01/2025,ALAR.TA,474.670567,4
04/01/2025,ALAR.TA,457.1150364,5
05/01/2025,ALAR.TA,415.6014461,6
06/01/2025,ALAR.TA,390.0790801,7
07/01/2025,ALAR.TA,395.7509243,8
08/01/2025,ALAR.TA,419.4158001,9
09/01/2025,ALAR.TA,412.8859398,10
10/01/2025,ALAR.TA,380.6973927,11
11/01/2025,ALAR.TA,372.6993079,12
12/01/2025,ALAR.TA,379.0673643,13
13/01/2025,ALAR.TA,424.3039484,14
14/01/2025,ALAR.TA,414.4945773,15
15/01/2025,ALAR.TA,426.6086868,16
16/01/2025,ALAR.TA,443.601321,17
17/01/2025,ALAR.TA,495.7444807,18
18/01/2025,ALAR.TA,450.432492,19
19/01/2025,ALAR.TA,448.7803311,20
20/01/2025,ALAR.TA,396.1700238,21
21/01/2025,ALAR.TA,376.2028543,22
22/01/2025,ALAR.TA,397.6246886,23
23/01/2025,ALAR.TA,481.0762591,24
24/01/2025,ALAR.TA,513.2565644,25
25/01/2025,ALAR.TA,529.8354195,26
26/01/2025,ALAR.TA,543.9436384,27
27/01/2025,ALAR.TA,567.8507309,28
28/01/2025,ALAR.TA,557.9366415,29
29/01/2025,ALAR.TA,527.200298,30
31/12/2024,ALBA.TA,1950.598588,1
01/01/2025,ALBA.TA,1977.614331,2
02/01/2025,ALBA.TA,2027.017758,3
03/01/2025,ALBA.TA,1943.195166,4
04/01/2025,ALBA.TA,1940.639715,5
05/01/2025,ALBA.TA,1864.633938,6
06/01/2025,ALBA.TA,1910.605394,7
07/01/2025,ALBA.TA,1943.027574,8
08/01/2025,ALBA.TA,2040.960913,9
09/01/2025,ALBA.TA,2099.886331,10
10/01/2025,ALBA.TA,2052.571723,11
11/01/2025,ALBA.TA,2051.906492,12
12/01/2025,ALBA.TA,2047.569668,13
13/01/2025,ALBA.TA,2035.463145,14
14/01/2025,ALBA.TA,1920.094383,15
15/01/2025,ALBA.TA,1905.477919,16
16/01/2025,ALBA.TA,1875.716508,17
17/01/2025,ALBA.TA,1880.078719,18
18/01/2025,ALBA.TA,1947.096876,19
19/01/2025,ALBA.TA,1971.143605,20
20/01/2025,ALBA.TA,1948.00443,21
21/01/2025,ALBA.TA,1985.740627,22
22/01/2025,ALBA.TA,1935.106852,23
23/01/2025,ALBA.TA,1963.82802,24
24/01/2025,ALBA.TA,1955.082547,25
25/01/2025,ALBA.TA,1956.551066,26
26/01/2025,ALBA.TA,1944.746075,27
27/01/2025,ALBA.TA,1965.358108,28
28/01/2025,ALBA.TA,1976.092071,29
29/01/2025,ALBA.TA,1995.336472,30
31/12/2024,ALMD.TA,31.16809917,1
01/01/2025,ALMD.TA,33.47035733,2
02/01/2025,ALMD.TA,34.33269429,3
03/01/2025,ALMD.TA,35.9797926,4
04/01/2025,ALMD.TA,37.12974021,5
05/01/2025,ALMD.TA,39.60184337,6
06/01/2025,ALMD.TA,37.82758048,7
07/01/2025,ALMD.TA,41.07806687,8
08/01/2025,ALMD.TA,37.13249109,9
09/01/2025,ALMD.TA,37.74066079,10
10/01/2025,ALMD.TA,38.20654608,11
11/01/2025,ALMD.TA,36.59014074,12
12/01/2025,ALMD.TA,35.85549626,13
13/01/2025,ALMD.TA,37.38594303,14
14/01/2025,ALMD.TA,38.66182415,15
15/01/2025,ALMD.TA,36.59556847,16
16/01/2025,ALMD.TA,36.52008508,17
17/01/2025,ALMD.TA,37.19588868,18
18/01/2025,ALMD.TA,38.57126051,19
19/01/2025,ALMD.TA,39.43133061,20
20/01/2025,ALMD.TA,37.1065267,21
21/01/2025,ALMD.TA,34.48266137,22
22/01/2025,ALMD.TA,34.28599877,23
23/01/2025,ALMD.TA,33.86633956,24
24/01/2025,ALMD.TA,32.58562529,25
25/01/2025,ALMD.TA,30.80404747,26
26/01/2025,ALMD.TA,30.46914735,27
27/01/2025,ALMD.TA,31.44922153,28
28/01/2025,ALMD.TA,31.15982477,29
29/01/2025,ALMD.TA,32.10320071,30
31/12/2024,ALLT.TA,2006.480199,1
01/01/2025,ALLT.TA,2176.426306,2
02/01/2025,ALLT.TA,2162.212941,3
03/01/2025,ALLT.TA,2100.786327,4
04/01/2025,ALLT.TA,2012.666384,5
05/01/2025,ALLT.TA,1964.088962,6
06/01/2025,ALLT.TA,2044.597756,7
07/01/2025,ALLT.TA,2065.71383,8
08/01/2025,ALLT.TA,2139.747443,9
09/01/2025,ALLT.TA,2073.123978,10
10/01/2025,ALLT.TA,2198.313454,11
11/01/2025,ALLT.TA,2089.497499,12
12/01/2025,ALLT.TA,2113.730084,13
13/01/2025,ALLT.TA,2095.213543,14
14/01/2025,ALLT.TA,2056.539835,15
15/01/2025,ALLT.TA,2015.419121,16
16/01/2025,ALLT.TA,2081.396673,17
17/01/2025,ALLT.TA,2241.527096,18
18/01/2025,ALLT.TA,2398.980267,19
19/01/2025,ALLT.TA,2321.085939,20
20/01/2025,ALLT.TA,2284.566801,21
21/01/2025,ALLT.TA,2264.987659,22
22/01/2025,ALLT.TA,2291.446367,23
23/01/2025,ALLT.TA,2192.997544,24
24/01/2025,ALLT.TA,2237.890424,25
25/01/2025,ALLT.TA,2336.822829,26
26/01/2025,ALLT.TA,2301.367637,27
27/01/2025,ALLT.TA,2379.030169,28
28/01/2025,ALLT.TA,2458.330479,29
29/01/2025,ALLT.TA,2484.564538,30
31/12/2024,ALMY.TA,1676.920861,1
01/01/2025,ALMY.TA,2057.022028,2
02/01/2025,ALMY.TA,1653.660409,3
03/01/2025,ALMY.TA,2939.947522,4
04/01/2025,ALMY.TA,1780.157272,5
05/01/2025,ALMY.TA,1537.009108,6
06/01/2025,ALMY.TA,2301.112654,7
07/01/2025,ALMY.TA,2451.27332,8
08/01/2025,ALMY.TA,1905.472622,9
09/01/2025,ALMY.TA,4494.666975,10
10/01/2025,ALMY.TA,2560.01331,11
11/01/2025,ALMY.TA,4836.680637,12
12/01/2025,ALMY.TA,7546.043065,13
13/01/2025,ALMY.TA,7251.82429,14
14/01/2025,ALMY.TA,2904.621545,15
15/01/2025,ALMY.TA,3386.558522,16
16/01/2025,ALMY.TA,6446.167909,17
17/01/2025,ALMY.TA,9179.016155,18
18/01/2025,ALMY.TA,7602.066022,19
19/01/2025,ALMY.TA,2728.450576,20
20/01/2025,ALMY.TA,1176.41636,21
21/01/2025,ALMY.TA,445.714199,22
22/01/2025,ALMY.TA,517.0405857,23
23/01/2025,ALMY.TA,100.5158101,24
24/01/2025,ALMY.TA,85.07806687,25
25/01/2025,ALMY.TA,140.6156178,26
26/01/2025,ALMY.TA,138.9727195,27
27/01/2025,ALMY.TA,216.3090698,28
28/01/2025,ALMY.TA,391.5049853,29
29/01/2025,ALMY.TA,696.4227628,30
26/12/2024,AMDA.TA,162.7698512,1
27/12/2024,AMDA.TA,150.691912,2
28/12/2024,AMDA.TA,157.9892223,3
29/12/2024,AMDA.TA,167.412106,4
30/12/2024,AMDA.TA,162.9940692,5
31/12/2024,AMDA.TA,161.5254874,6
01/01/2025,AMDA.TA,153.7499292,7
02/01/2025,AMDA.TA,147.1262242,8
03/01/2025,AMDA.TA,147.3546047,9
04/01/2025,AMDA.TA,156.5695512,10
05/01/2025,AMDA.TA,157.3561939,11
06/01/2025,AMDA.TA,155.0950075,12
07/01/2025,AMDA.TA,144.6299024,13
08/01/2025,AMDA.TA,150.8955668,14
09/01/2025,AMDA.TA,168.5087769,15
10/01/2025,AMDA.TA,179.4109904,16
11/01/2025,AMDA.TA,166.109534,17
12/01/2025,AMDA.TA,171.8182339,18
13/01/2025,AMDA.TA,180.1749064,19
14/01/2025,AMDA.TA,184.0370776,20
15/01/2025,AMDA.TA,184.1639973,21
16/01/2025,AMDA.TA,187.021366,22
17/01/2025,AMDA.TA,169.9052452,23
18/01/2025,AMDA.TA,167.1440458,24
19/01/2025,AMDA.TA,164.2065815,25
20/01/2025,AMDA.TA,159.332497,26
21/01/2025,AMDA.TA,148.7900035,27
22/01/2025,AMDA.TA,150.845142,28
23/01/2025,AMDA.TA,157.0631489,29
24/01/2025,AMDA.TA,167.0498795,30
31/12/2024,ALMA.TA,1062.54131,1
01/01/2025,ALMA.TA,1114.820544,2
02/01/2025,ALMA.TA,1119.540725,3
03/01/2025,ALMA.TA,1127.815483,4
04/01/2025,ALMA.TA,1128.879678,5
05/01/2025,ALMA.TA,1114.268179,6
06/01/2025,ALMA.TA,1088.259891,7
07/01/2025,ALMA.TA,1099.27049,8
08/01/2025,ALMA.TA,1109.250786,9
09/01/2025,ALMA.TA,1126.086564,10
10/01/2025,ALMA.TA,1126.082723,11
11/01/2025,ALMA.TA,1122.056988,12
12/01/2025,ALMA.TA,1102.046231,13
13/01/2025,ALMA.TA,1124.443578,14
14/01/2025,ALMA.TA,1094.645939,15
15/01/2025,ALMA.TA,1139.997292,16
16/01/2025,ALMA.TA,1180.488766,17
17/01/2025,ALMA.TA,1190.961924,18
18/01/2025,ALMA.TA,1232.321889,19
19/01/2025,ALMA.TA,1255.849508,20
20/01/2025,ALMA.TA,1235.141995,21
21/01/2025,ALMA.TA,1275.988741,22
22/01/2025,ALMA.TA,1284.609797,23
23/01/2025,ALMA.TA,1302.287146,24
24/01/2025,ALMA.TA,1343.041516,25
25/01/2025,ALMA.TA,1387.600775,26
26/01/2025,ALMA.TA,1404.93975,27
27/01/2025,ALMA.TA,1389.004329,28
28/01/2025,ALMA.TA,1393.035086,29
29/01/2025,ALMA.TA,1398.961373,30
31/12/2024,ALHE.TA,2889.589427,1
01/01/2025,ALHE.TA,2954.177042,2
02/01/2025,ALHE.TA,2864.586051,3
03/01/2025,ALHE.TA,2792.829339,4
04/01/2025,ALHE.TA,2807.863337,5
05/01/2025,ALHE.TA,2856.74004,6
06/01/2025,ALHE.TA,2875.136765,7
07/01/2025,ALHE.TA,2901.152398,8
08/01/2025,ALHE.TA,2874.717607,9
09/01/2025,ALHE.TA,2881.174378,10
10/01/2025,ALHE.TA,2904.658185,11
11/01/2025,ALHE.TA,2928.806101,12
12/01/2025,ALHE.TA,2947.992064,13
13/01/2025,ALHE.TA,2985.579271,14
14/01/2025,ALHE.TA,3027.160465,15
15/01/2025,ALHE.TA,2996.854918,16
16/01/2025,ALHE.TA,3060.240802,17
17/01/2025,ALHE.TA,3194.497151,18
18/01/2025,ALHE.TA,3257.963537,19
19/01/2025,ALHE.TA,3333.705971,20
20/01/2025,ALHE.TA,3296.134608,21
21/01/2025,ALHE.TA,3299.849614,22
22/01/2025,ALHE.TA,3216.910302,23
23/01/2025,ALHE.TA,3205.328276,24
24/01/2025,ALHE.TA,3285.469997,25
25/01/2025,ALHE.TA,3241.475783,26
26/01/2025,ALHE.TA,3333.766536,27
27/01/2025,ALHE.TA,3297.566692,28
28/01/2025,ALHE.TA,3347.39843,29
29/01/2025,ALHE.TA,3312.711292,30
31/12/2024,ALRPR.TA,16900.89594,1
01/01/2025,ALRPR.TA,16437.20676,2
02/01/2025,ALRPR.TA,15994.6435,3
03/01/2025,ALRPR.TA,16283.00909,4
04/01/2025,ALRPR.TA,16490.23926,5
05/01/2025,ALRPR.TA,17098.69298,6
06/01/2025,ALRPR.TA,17672.3695,7
07/01/2025,ALRPR.TA,17415.81293,8
08/01/2025,ALRPR.TA,17139.63473,9
09/01/2025,ALRPR.TA,17184.60887,10
10/01/2025,ALRPR.TA,17077.03146,11
11/01/2025,ALRPR.TA,17369.09716,12
12/01/2025,ALRPR.TA,17671.1838,13
13/01/2025,ALRPR.TA,17096.14045,14
14/01/2025,ALRPR.TA,17018.60829,15
15/01/2025,ALRPR.TA,17254.08608,16
16/01/2025,ALRPR.TA,17238.68621,17
17/01/2025,ALRPR.TA,17270.02329,18
18/01/2025,ALRPR.TA,17082.77986,19
19/01/2025,ALRPR.TA,16709.92867,20
20/01/2025,ALRPR.TA,16655.36924,21
21/01/2025,ALRPR.TA,16716.17343,22
22/01/2025,ALRPR.TA,16590.20274,23
23/01/2025,ALRPR.TA,16788.28787,24
24/01/2025,ALRPR.TA,16709.49918,25
25/01/2025,ALRPR.TA,16631.92735,26
26/01/2025,ALRPR.TA,16996.86733,27
27/01/2025,ALRPR.TA,17247.84173,28
28/01/2025,ALRPR.TA,17871.19068,29
29/01/2025,ALRPR.TA,18245.57069,30
31/12/2024,ALUMA.TA,42.53357107,1
01/01/2025,ALUMA.TA,41.8995045,2
02/01/2025,ALUMA.TA,42.90681463,3
03/01/2025,ALUMA.TA,42.83397731,4
04/01/2025,ALUMA.TA,44.2143831,5
05/01/2025,ALUMA.TA,46.0754626,6
