Date,Ticker,Forecast,Days_Ahead
22/03/2025,EPIT.TA,856.1743564,9
23/03/2025,EPIT.TA,857.3887574,10
24/03/2025,EPIT.TA,814.6434442,11
25/03/2025,EPIT.TA,783.4166331,12
26/03/2025,EPIT.TA,772.5313501,13
27/03/2025,EPIT.TA,762.6442819,14
28/03/2025,EPIT.TA,806.5742096,15
29/03/2025,EPIT.TA,836.8420762,16
30/03/2025,EPIT.TA,829.5723352,17
31/03/2025,EPIT.TA,815.1001686,18
01/04/2025,EPIT.TA,801.8380599,19
02/04/2025,EPIT.TA,781.2317481,20
03/04/2025,EPIT.TA,775.0405315,21
04/04/2025,EPIT.TA,772.1675285,22
05/04/2025,EPIT.TA,759.6039565,23
06/04/2025,EPIT.TA,762.5406557,24
07/04/2025,EPIT.TA,750.8026557,25
08/04/2025,EPIT.TA,752.9627804,26
09/04/2025,EPIT.TA,759.4158083,27
10/04/2025,EPIT.TA,742.0783987,28
11/04/2025,EPIT.TA,713.9484355,29
12/04/2025,EPIT.TA,730.0382354,30
14/03/2025,EQTL.TA,14698.21507,1
15/03/2025,EQTL.TA,14318.54195,2
16/03/2025,EQTL.TA,13926.7067,3
17/03/2025,EQTL.TA,14705.79959,4
18/03/2025,EQTL.TA,14607.2552,5
19/03/2025,EQTL.TA,14931.35946,6
20/03/2025,EQTL.TA,14963.91514,7
21/03/2025,EQTL.TA,15495.03919,8
22/03/2025,EQTL.TA,16421.00083,9
23/03/2025,EQTL.TA,15919.54411,10
24/03/2025,EQTL.TA,15362.75119,11
25/03/2025,EQTL.TA,15470.1029,12
26/03/2025,EQTL.TA,15046.75451,13
27/03/2025,EQTL.TA,14862.11699,14
28/03/2025,EQTL.TA,14959.11409,15
29/03/2025,EQTL.TA,14901.52095,16
30/03/2025,EQTL.TA,15225.65069,17
31/03/2025,EQTL.TA,15311.84399,18
01/04/2025,EQTL.TA,15646.26001,19
02/04/2025,EQTL.TA,15493.68048,20
03/04/2025,EQTL.TA,14563.42442,21
04/04/2025,EQTL.TA,14880.20007,22
05/04/2025,EQTL.TA,14610.75006,23
06/04/2025,EQTL.TA,14583.63955,24
07/04/2025,EQTL.TA,14575.51641,25
08/04/2025,EQTL.TA,14526.42488,26
09/04/2025,EQTL.TA,14582.76278,27
10/04/2025,EQTL.TA,15229.09416,28
11/04/2025,EQTL.TA,14722.16956,29
12/04/2025,EQTL.TA,14713.96925,30
14/03/2025,EFNC-M.TA,365.2887798,1
15/03/2025,EFNC-M.TA,399.3513149,2
16/03/2025,EFNC-M.TA,396.3008822,3
